"ProductID","Brand","Class","Assembly_status","Material_type","Required_capacity","Purchasing_cost","Selling_price","WeeklyDiscount","WeeklyDemand"
"P75422230","AllModern","Bedding and bath","Not required","Flannel",1.6,276,337.99,40,161
"P75422231","Bosch","Appliances","Not Included","Steel",10.9,1123,1885.99,21,23
"P75422232","GE","Appliances","Not required","Steel",10.9,1022,1662.99,19,39
"P75422233","Mercury Row","Rugs","Not required","Wool",2.8,539,921.99,22,118
"P75422236","Alwyn Home","Bedding and bath","Not required","Flannel",1.8,312,351.99,31,152
"P75422241","Mercury Row","Rugs","Not required","Silk",2.9,283,486.99,22,103
"P75422243","17 stories","Rugs","Not required","Wool",2.5,189,314.99,21,117
"P75422244","Grovelane","Bedding and bath","Not required","Cotton",1.7,202,238.99,38,167
"P75422246","GE","Appliances","Not required","Plastics",11.2,681,951.99,26,37
"P75422247","Grovelane","Bedding and bath","Not required","Flannel",1.6,255,315.99,47,136
"P75422248","Everly Quinn","Decor","Not required","Glass",7.5,146,210.99,15,86
"P75422249","World Menagerie","Decor","Not required","Wood",8.2,275,443.99,13,87
"P75422250","World Menagerie","Decor","Not required","Wood",8.4,112,199.99,13,80
"P75422251","Grovelane","Bedding and bath","Not required","Flannel",1.8,135,157.99,49,145
"P75422252","Rosdorf Park","Decor","Not required","Glass",7.7,957,1620.99,16,74
"P75422254","Everly Quinn","Decor","Not required","Glass",7.5,209,341.99,19,82
"P75422255","Mercury Row","Bedding and bath","Not required","Flannel",1.8,212,259.99,30,144
"P75422257","Grovelane","Bedding and bath","Not required","Flannel",1.7,102,124.99,48,153
"P75422258","Mercury Row","Rugs","Not required","Cotton",2.9,552,1019.99,28,100
"P75422260","Everly Quinn","Decor","Not required","Glass",7.5,514,856.99,19,72
"P75422261","Mercury Row","Bedding and bath","Not required","Flannel",1.7,267,322.99,31,167
"P75422262","Union Rustic","Rugs","Not required","Cotton",2.8,167,284.99,38,110
"P75422263","GE","Appliances","Not required","Plastics",10.6,363,503.99,28,44
"P75422264","GE","Appliances","Not required","Steel",10.8,779,1035.99,22,35
"P75422265","17 stories","Rugs","Not required","Wool",2.6,471,798.99,29,118
"P75422266","AllModern","Bedding and bath","Not required","Cotton",1.6,394,443.99,44,168
"P75422267","Everly Quinn","Decor","Not required","Wood",8.1,285,497.99,14,74
"P75422268","Ethan Allen","Furniture","Included","Fabric",43.8,1404,3022.99,15,27
"P75422269","Everly Quinn","Decor","Not required","Wood",7.2,293,500.99,15,74
"P75422270","Rosdorf Park","Decor","Not required","Wood",7.5,437,687.99,13,65
"P75422271","World Menagerie","Decor","Not required","Wood",8,744,1188.99,19,74
"P75422273","Samsung","Appliances","Not required","Steel",10.7,1169,1923.99,15,38
"P75422274","17 stories","Rugs","Not required","Cotton",2.9,423,682.99,32,124
"P75422276","AllModern","Bedding and bath","Not required","Flannel",1.6,217,256.99,39,152
"P75422277","AllModern","Bedding and bath","Not required","Polyester",1.7,318,391.99,48,151
"P75422278","GE","Appliances","Not Included","Steel",10.7,492,766.99,28,28
"P75422279","Grovelane","Bedding and bath","Not required","Cotton",1.7,48,59.99,40,150
"P75422280","GE","Appliances","Not required","Steel",10.9,621,1020.99,21,34
"P75422281","Ethan Allen","Furniture","Not Included","Fabric",48.2,1656,3419.99,14,12
"P75422282","17 stories","Rugs","Not required","Wool",2.8,468,834.99,29,112
"P75422283","Grovelane","Bedding and bath","Not required","Flannel",1.9,103,121.99,43,156
"P75422284","Samsung","Appliances","Not Included","Steel",11.1,251,432.99,25,25
"P75422285","World Menagerie","Decor","Not required","Glass",7.5,42,76.99,16,73
"P75422286","Mercury Row","Bedding and bath","Not required","Polyester",1.7,277,333.99,32,165
"P75422287","GE","Appliances","Not required","Steel",11,597,995.99,15,33
"P75422288","Bosch","Appliances","Not required","Plastics",11.2,815,1244.99,28,37
"P75422289","Ethan Allen","Furniture","Not Included","Leather",48.3,2370,4472.99,19,23
"P75422291","AllModern","Bedding and bath","Not required","Polyester",1.7,101,125.99,37,147
"P75422292","Everly Quinn","Decor","Not required","Glass",8.1,756,1386.99,13,66
"P75422293","17 stories","Rugs","Not required","Cotton",2.7,344,604.99,38,89
"P75422294","Union Rustic","Rugs","Not required","Wool",2.8,312,575.99,32,113
"P75422295","Alwyn Home","Bedding and bath","Not required","Flannel",1.5,171,194.99,45,156
"P75422296","World Menagerie","Decor","Not required","Wood",7.9,651,929.99,18,91
"P75422297","World Menagerie","Decor","Not required","Wood",7.6,906,1324.99,19,60
"P75422299","Mercury Row","Bedding and bath","Not required","Polyester",1.5,109,125.99,41,136
"P75422300","World Menagerie","Decor","Not Included","Glass",7.6,835,1412.99,18,97
"P75422301","World Menagerie","Decor","Not required","Wood",7.4,913,1314.99,12,87
"P75422302","Bosch","Appliances","Not required","Steel",10.6,1152,1790.99,20,28
"P75422303","Mercury Row","Bedding and bath","Not required","Cotton",1.7,372,437.99,47,147
"P75422304","Grovelane","Bedding and bath","Not required","Polyester",1.8,128,145.99,46,158
"P75422305","AllModern","Bedding and bath","Not required","Cotton",1.6,404,456.99,47,138
"P75422306","Ethan Allen","Furniture","Not Included","Wood",44.5,1689,2945.99,13,11
"P75422307","Alwyn Home","Bedding and bath","Not required","Polyester",1.7,48,54.99,37,153
"P75422308","Everly Quinn","Decor","Not required","Wood",8.2,991,1755.99,19,81
"P75422309","Alwyn Home","Bedding and bath","Not required","Cotton",1.6,80,99.99,43,161
"P75422310","Everly Quinn","Decor","Not required","Glass",8.3,506,845.99,16,79
"P75422311","Union Rustic","Rugs","Not required","Silk",2.9,170,301.99,23,110
"P75422312","17 stories","Rugs","Not required","Wool",3,559,977.99,21,89
"P75422313","Samsung","Appliances","Not Included","Steel",11.1,654,895.99,15,31
"P75422314","Alwyn Home","Bedding and bath","Not required","Flannel",1.6,131,150.99,49,134
"P75422315","Grovelane","Bedding and bath","Not required","Cotton",1.6,307,357.99,31,153
"P75422316","Rosdorf Park","Decor","Not required","Wood",8.1,101,143.99,12,89
"P75422317","17 stories","Rugs","Not required","Cotton",2.9,356,671.99,24,98
"P75422318","AllModern","Bedding and bath","Not required","Cotton",1.7,52,62.99,41,143
"P75422319","Mercury Row","Bedding and bath","Not required","Cotton",1.9,243,292.99,43,158
"P75422320","Everly Quinn","Decor","Not required","Wood",7.6,799,1222.99,15,71
"P75422321","Bosch","Appliances","Not required","Steel",11,767,1099.99,22,38
"P75422322","Bosch","Appliances","Not required","Plastics",11.2,173,296.99,18,40
"P75422324","Bosch","Appliances","Not required","Steel",11.1,1082,1498.99,28,47
"P75422325","Everly Quinn","Decor","Not required","Glass",7.5,582,1060.99,15,88
"P75422326","Mercury Row","Bedding and bath","Not required","Polyester",1.5,293,331.99,37,169
"P75422327","Mercury Row","Bedding and bath","Not required","Polyester",1.5,151,172.99,40,182
"P75422328","Union Rustic","Rugs","Not required","Wool",2.7,326,601.99,31,116
"P75422329","Rosdorf Park","Decor","Not required","Glass",7.7,685,1190.99,11,71
"P75422331","Samsung","Appliances","Not required","Plastics",11,740,917.99,17,31
"P75422332","Rosdorf Park","Decor","Not required","Glass",7.8,786,1333.99,12,70
"P75422333","Alwyn Home","Bedding and bath","Not required","Cotton",1.7,184,213.99,46,141
"P75422334","Rosdorf Park","Decor","Not Included","Glass",7.9,428,772.99,14,99
"P75422335","17 stories","Rugs","Not required","Cotton",2.6,290,547.99,23,99
"P75422336","Ethan Allen","Furniture","Included","Wood",45.4,1899,3304.99,10,18
"P75422337","GE","Appliances","Not required","Steel",11.1,1047,1509.99,20,36
"P75422338","GE","Appliances","Not required","Steel",10.9,390,662.99,19,34
"P75422339","Mercury Row","Bedding and bath","Not required","Cotton",1.6,311,374.99,37,160
"P75422340","Everly Quinn","Decor","Not required","Glass",8.2,631,895.99,16,74
"P75422341","Everly Quinn","Decor","Not required","Wood",7.2,166,284.99,10,63
"P75422342","Rosdorf Park","Decor","Not required","Glass",8,38,57.99,13,65
"P75422343","AllModern","Bedding and bath","Not required","Flannel",1.7,396,475.99,45,158
"P75422344","GE","Appliances","Not Included","Plastics",11,658,940.99,19,32
"P75422345","GE","Appliances","Not Included","Steel",11.2,266,407.99,23,31
"P75422346","World Menagerie","Decor","Not required","Wood",7.2,839,1433.99,19,86
"P75422348","Bosch","Appliances","Not required","Steel",11,885,1160.99,27,32
"P75422349","Mercury Row","Bedding and bath","Not required","Flannel",1.6,321,370.99,45,149
"P75422350","Mercury Row","Bedding and bath","Not required","Polyester",1.6,255,301.99,40,154
"P75422352","World Menagerie","Decor","Not required","Glass",8,1090,1682.99,15,89
"P75422354","Rosdorf Park","Decor","Not required","Glass",7.4,484,744.99,12,92
"P75422355","Mercury Row","Bedding and bath","Not required","Flannel",1.9,211,247.99,50,126
"P75422356","Grovelane","Bedding and bath","Not required","Flannel",1.8,172,200.99,34,140
"P75422357","Rosdorf Park","Decor","Not required","Glass",7.9,872,1316.99,15,81
"P75422358","Bosch","Appliances","Not required","Steel",11,789,1206.99,27,40
"P75422359","Union Rustic","Rugs","Not required","Cotton",3,218,369.99,22,114
"P75422360","17 stories","Rugs","Not required","Cotton",3,176,301.99,36,98
"P75422361","17 stories","Rugs","Not required","Cotton",2.7,501,938.99,24,103
"P75422362","Grovelane","Bedding and bath","Not required","Polyester",1.7,182,222.99,32,137
"P75422363","17 stories","Rugs","Not required","Cotton",2.7,390,626.99,40,117
"P75422364","Grovelane","Bedding and bath","Not required","Cotton",1.8,116,22.99,43,184
"P75422365","Rosdorf Park","Decor","Not required","Wood",7.2,199,291.99,12,68
"P75422366","Grovelane","Bedding and bath","Not required","Flannel",1.9,91,110.99,33,130
"P75422367","Bosch","Appliances","Not required","Plastics",10.6,281,428.99,30,38
"P75422371","AllModern","Bedding and bath","Not required","Flannel",1.8,184,210.99,42,162
"P75422372","Rosdorf Park","Decor","Not Included","Wood",7.3,537,966.99,19,82
"P75422374","Everly Quinn","Decor","Not Included","Wood",7.6,760,1077.99,16,85
"P75422375","Mercury Row","Bedding and bath","Not required","Flannel",1.7,138,158.99,33,149
"P75422376","Mercury Row","Bedding and bath","Not required","Polyester",1.8,300,359.99,33,171
"P75422377","Mercury Row","Bedding and bath","Not required","Polyester",1.7,191,229.99,36,154
"P75422378","Samsung","Appliances","Not required","Steel",10.5,747,1249.99,27,45
"P75422379","World Menagerie","Decor","Not required","Wood",7.6,210,339.99,19,87
"P75422380","Ashley","Furniture","Not Included","Wood",46.6,2380,4304.99,13,12
"P75422381","Everly Quinn","Decor","Not required","Wood",7.3,234,347.99,16,83
"P75422382","Everly Quinn","Decor","Not required","Glass",7.9,750,1268.99,14,71
"P75422383","Ashley","Furniture","Not Included","Wood",48.6,2474,4837.99,11,15
"P75422384","World Menagerie","Decor","Not required","Wood",8.3,447,738.99,12,61
"P75422385","Everly Quinn","Decor","Not required","Wood",7.7,1051,1804.99,16,72
"P75422386","Samsung","Appliances","Not required","Plastics",10.7,142,241.99,25,46
"P75422389","Grovelane","Bedding and bath","Not required","Flannel",1.5,138,159.99,33,163
"P75422390","Rosdorf Park","Decor","Not required","Glass",7.8,683,1148.99,19,70
"P75422391","Union Rustic","Rugs","Not required","Cotton",3,543,890.99,35,109
"P75422393","World Menagerie","Decor","Not required","Wood",8.2,1048,1533.99,18,95
"P75422394","AllModern","Bedding and bath","Not required","Polyester",1.7,188,219.99,32,168
"P75422395","Bosch","Appliances","Not required","Steel",10.9,1031,1392.99,18,38
"P75422396","GE","Appliances","Not required","Plastics",11.1,488,837.99,17,39
"P75422398","Everly Quinn","Decor","Not required","Wood",7.7,170,314.99,12,80
"P75422399","Samsung","Appliances","Not required","Steel",11,70,102.99,30,29
"P75422400","Union Rustic","Rugs","Not required","Silk",2.9,534,1005.99,32,100
"P75422402","GE","Appliances","Not required","Steel",10.8,986,1679.99,19,36
"P75422403","Bosch","Appliances","Not required","Steel",10.9,786,1117.99,23,39
"P75422405","Rosdorf Park","Decor","Not required","Wood",7.2,630,912.99,11,71
"P75422406","Everly Quinn","Decor","Not required","Glass",7.5,529,906.99,19,69
"P75422407","Samsung","Appliances","Not Included","Steel",10.9,337,482.99,15,25
"P75422408","Ethan Allen","Furniture","Not Included","Wood",47.9,1057,2169.99,13,8
"P75422409","Bosch","Appliances","Not required","Steel",10.5,36,54.99,16,46
"P75422410","World Menagerie","Decor","Not required","Glass",8.1,341,587.99,13,81
"P75422411","Everly Quinn","Decor","Not Included","Glass",8.1,975,1395.99,18,79
"P75422412","AllModern","Bedding and bath","Not required","Cotton",1.6,113,134.99,46,167
"P75422413","GE","Appliances","Not required","Steel",10.7,829,1045.99,19,38
"P75422414","GE","Appliances","Not required","Steel",11,1101,1659.99,29,34
"P75422416","AllModern","Bedding and bath","Not required","Cotton",1.5,347,397.99,44,141
"P75422417","World Menagerie","Decor","Not required","Glass",7.8,598,1006.99,17,79
"P75422418","World Menagerie","Decor","Not required","Wood",7.9,467,787.99,13,89
"P75422419","Union Rustic","Rugs","Not required","Cotton",2.6,539,864.99,24,115
"P75422420","World Menagerie","Decor","Not required","Glass",7.9,135,214.99,18,84
"P75422421","GE","Appliances","Not Included","Steel",10.8,882,1280.99,18,26
"P75422422","Grovelane","Bedding and bath","Not required","Polyester",1.8,235,290.99,30,130
"P75422423","World Menagerie","Decor","Not required","Glass",7.7,740,1174.99,12,95
"P75422424","World Menagerie","Decor","Not required","Wood",7.6,880,1484.99,17,70
"P75422425","Bosch","Appliances","Not required","Steel",11,1047,1453.99,17,46
"P75422426","Everly Quinn","Decor","Not required","Wood",7.2,172,292.99,17,80
"P75422427","Grovelane","Bedding and bath","Not required","Flannel",1.8,186,217.99,39,152
"P75422428","Bosch","Appliances","Not required","Steel",11,533,734.99,18,39
"P75422429","Mercury Row","Rugs","Not required","Cotton",2.7,513,920.99,34,105
"P75422430","Alwyn Home","Bedding and bath","Not required","Polyester",1.7,252,285.99,39,136
"P75422431","GE","Appliances","Not required","Steel",10.8,274,447.99,25,32
"P75422432","AllModern","Bedding and bath","Not required","Polyester",1.6,399,486.99,36,177
"P75422433","Rosdorf Park","Decor","Not required","Glass",8,665,974.99,12,67
"P75422434","World Menagerie","Decor","Not required","Glass",7.1,282,458.99,14,69
"P75422435","AllModern","Bedding and bath","Not required","Polyester",1.8,281,321.99,46,164
"P75422436","Samsung","Appliances","Not required","Steel",10.8,583,977.99,27,38
"P75422437","Samsung","Appliances","Not required","Steel",11.2,1152,1569.99,16,40
"P75422438","17 stories","Rugs","Not required","Wool",2.9,294,540.99,39,96
"P75422439","Samsung","Appliances","Not required","Plastics",10.5,612,1004.99,30,40
"P75422440","17 stories","Rugs","Not required","Cotton",2.7,559,987.99,24,121
"P75422441","17 stories","Rugs","Not required","Wool",3,457,863.99,32,122
"P75422442","Everly Quinn","Decor","Not required","Glass",7.5,184,272.99,15,78
"P75422445","World Menagerie","Decor","Not required","Wood",7.5,157,282.99,11,80
"P75422446","Ashley","Furniture","Not Included","Wood",45.9,1867,3933.99,12,11
"P75422447","World Menagerie","Decor","Not required","Glass",7.4,1086,1928.99,13,66
"P75422448","17 stories","Rugs","Not required","Wool",3,446,781.99,23,102
"P75422449","Bosch","Appliances","Not required","Steel",11,932,1328.99,19,42
"P75422450","World Menagerie","Decor","Not Included","Glass",8,301,485.99,20,83
"P75422452","World Menagerie","Decor","Not required","Wood",7.3,311,455.99,14,85
"P75422453","Samsung","Appliances","Not required","Plastics",10.8,1174,2010.99,24,34
"P75422454","Bosch","Appliances","Not Included","Steel",10.7,866,1380.99,27,24
"P75422456","Rosdorf Park","Decor","Not required","Glass",7.2,1038,1697.99,11,90
"P75422457","Alwyn Home","Bedding and bath","Not required","Cotton",1.5,163,192.99,33,134
"P75422460","17 stories","Rugs","Not required","Cotton",2.7,165,306.99,39,104
"P75422464","GE","Appliances","Not required","Steel",10.9,1122,1493.99,15,44
"P75422465","Samsung","Appliances","Not required","Plastics",11.1,501,789.99,26,37
"P75422466","Bosch","Appliances","Not required","Plastics",10.6,671,937.99,17,32
"P75422467","Mercury Row","Bedding and bath","Not required","Cotton",1.8,163,187.99,42,143
"P75422468","AllModern","Bedding and bath","Not required","Cotton",1.5,389,477.99,43,173
"P75422469","Samsung","Appliances","Not required","Steel",10.6,416,521.99,29,39
"P75422470","Ethan Allen","Furniture","Not required","Fabric",48.1,735,1302.99,11,16
"P75422471","Mercury Row","Rugs","Not required","Cotton",2.8,215,382.99,29,130
"P75422472","Bosch","Appliances","Not required","Plastics",10.8,757,957.99,18,40
"P75422473","GE","Appliances","Not required","Steel",11.1,1155,1503.99,18,42
"P75422474","Bosch","Appliances","Not required","Steel",11,758,1221.99,23,39
